"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","WT-30_1 Area","WT-30_2 Area","WT-30_3 Area","WT-22_1 Area","WT-22_2 Area","WT-22_3 Area","A1-30_1 Area","A1-30_2 Area","A1-30_3 Area","A1-22_1 Area","A1-22_2 Area","A1-22_3 Area","Sample Profile (Ratio)","WT-30 Area","WT-22 Area","A1-30 Area","A1-22 Area","Group Profile (Ratio)","Avg. Mass","Description"
934,FALSE,"Q8VEH5|EPMIP_MOUSE",3.75,1.16,1,1,"",744264.25,1244882.4,1128281.0,1628064.4,1062767.8,1755322.6,350575.78,2898962.0,1509621.0,486542.4,1803918.4,35430.08,0.61:1.02:0.92:1.33:0.87:1.44:0.29:2.37:1.24:0.40:1.48:0.03,1039142.5,1482051.5,1586386.2,775296.94,0.85:1.21:1.30:0.64,70096,"EPM2A-interacting protein 1 OS=Mus musculus OX=10090 GN=Epm2aip1 PE=1 SV=1"
1085,TRUE,"E9PVA8|GCN1_MOUSE",1.90,1.31,4,3,"",21045.14,13230.502,20383.389,37253.523,10854.036,28219.066,17127.055,14853.434,24050.62,20160.016,26152.451,1593.6863,1.07:0.68:1.04:1.90:0.55:1.44:0.87:0.76:1.23:1.03:1.34:0.08,18583.402,27370.068,18677.037,21403.086,0.86:1.27:0.87:1.00,293021,"Stalled ribosome sensor GCN1 OS=Mus musculus OX=10090 GN=Gcn1 PE=1 SV=1"
2800,TRUE,"P61957|SUMO2_MOUSE",4.20,12.63,1,1,"",57513.86,58646.3,32660.559,58117.04,64752.332,90756.53,104523.62,91804.164,86555.18,77405.95,86858.945,14692.87,0.84:0.85:0.48:0.85:0.94:1.32:1.52:1.34:1.26:1.13:1.26:0.21,49606.906,71208.63,94294.32,59652.59,0.72:1.04:1.37:0.87,10871,"Small ubiquitin-related modifier 2 OS=Mus musculus OX=10090 GN=Sumo2 PE=1 SV=1"
37,FALSE,"Q61097|KSR1_MOUSE",2.64,0.69,1,1,"",18957.766,21456.742,11379.744,6888.465,0.0,21758.22,0.0,10833.262,11139.472,10010.79,15367.98,2066.7383,1.75:1.98:1.05:0.64:0.00:2.01:0.00:1.00:1.03:0.93:1.42:0.19,17264.75,14323.343,10986.367,9148.503,1.34:1.11:0.85:0.71,96755,"Kinase suppressor of Ras 1 OS=Mus musculus OX=10090 GN=Ksr1 PE=1 SV=1"
2898,TRUE,"Q61469|PLPP1_MOUSE",6.24,2.12,1,1,"",7823.5513,6762.8716,11861.46,18139.578,16532.082,0.0,6603.0083,7894.534,14755.219,7554.761,15879.94,7355.0293,0.77:0.67:1.17:1.80:1.64:0.00:0.65:0.78:1.46:0.75:1.57:0.73,8815.961,17335.83,9750.92,10263.244,0.76:1.50:0.84:0.89,31892,"Phospholipid phosphatase 1 OS=Mus musculus OX=10090 GN=Plpp1 PE=1 SV=1"
16,FALSE,"Q8BMQ3|BNC2_MOUSE",3.08,0.53,1,1,"",26597.012,54429.81,82339.51,56199.586,121229.47,193804.3,18281.365,96060.88,27623.32,207873.28,18454.99,44621.438,0.34:0.69:1.04:0.71:1.54:2.45:0.23:1.22:0.35:2.63:0.23:0.57,54455.44,123744.45,47321.855,90316.57,0.69:1.57:0.60:1.14,125335,"Zinc finger protein basonuclin-2 OS=Mus musculus OX=10090 GN=Bnc2 PE=1 SV=3"
3220,TRUE,"Q9Z160|COG1_MOUSE",1.72,0.71,1,1,"",3311.0933,2525.9192,2168.414,2173.3665,12235.2295,3432.604,12810.787,3296.5532,2749.7136,5941.1514,2886.5261,2249.4846,0.71:0.54:0.47:0.47:2.63:0.74:2.76:0.71:0.59:1.28:0.62:0.48,2668.4756,5947.0664,6285.6846,3692.3875,0.57:1.28:1.35:0.79,109050,"Conserved oligomeric Golgi complex subunit 1 OS=Mus musculus OX=10090 GN=Cog1 PE=1 SV=3"
878,FALSE,"Q9CWH6|PSMA8_MOUSE",3.53,5.60,1,1,"",96077.266,44688.816,101254.516,179859.42,108306.02,84494.42,102557.19,94983.65,24080.95,83353.836,84791.0,905000.56,0.60:0.28:0.64:1.13:0.68:0.53:0.64:0.60:0.15:0.52:0.53:5.69,80673.53,124219.95,73873.93,357715.12,0.51:0.78:0.46:2.25,27866,"Proteasome subunit alpha type-8 OS=Mus musculus OX=10090 GN=Psma8 PE=1 SV=1"
1190,TRUE,"Q61235|SNTB2_MOUSE",9.17,1.92,2,1,"",67460.195,11512.932,10527.919,18864.443,19797.598,15843.971,0.0,102367.81,70250.15,30684.459,30675.076,0.0,2.14:0.37:0.33:0.60:0.63:0.50:0.00:3.25:2.23:0.97:0.97:0.00,29833.682,18168.67,86308.984,30679.768,0.72:0.44:2.09:0.74,56382,"Beta-2-syntrophin OS=Mus musculus OX=10090 GN=Sntb2 PE=1 SV=2"
701,TRUE,"P19253|RL13A_MOUSE",6.07,27.59,7,7,"Acetylation (Protein N-term); Oxidation (M)",641174.4,464013.06,299903.0,458919.47,348305.7,368974.9,1159269.5,333911.28,1070755.2,432072.25,439310.2,189565.64,1.24:0.90:0.58:0.89:0.67:0.71:2.24:0.65:2.07:0.84:0.85:0.37,468363.5,392066.7,854645.3,353649.38,0.91:0.76:1.65:0.68,23464,"Large ribosomal subunit protein uL13 OS=Mus musculus OX=10090 GN=Rpl13a PE=1 SV=4"
1155,TRUE,"Q9WV98|TIM9_MOUSE",2.19,65.17,5,5,"Carbamidomethylation",335618.38,366194.62,251491.06,430085.1,456725.75,161523.56,348121.7,388394.2,226538.66,267400.56,260007.17,159550.27,1.10:1.20:0.83:1.41:1.50:0.53:1.14:1.28:0.74:0.88:0.85:0.52,317768.03,349444.8,321018.2,228986.0,1.04:1.15:1.05:0.75,10344,"Mitochondrial import inner membrane translocase subunit Tim9 OS=Mus musculus OX=10090 GN=Timm9 PE=1 SV=1"
1,FALSE,"Q8BGW1|FTO_MOUSE",2.53,1.20,1,1,"",0.0,25706.412,0.0,14807.155,2295.077,0.0,0.0,0.0,6345.452,0.0,0.0,3630.2122,0.00:5.84:0.00:3.37:0.52:0.00:0.00:0.00:1.44:0.00:0.00:0.83,25706.412,8551.116,6345.452,3630.2122,2.32:0.77:0.57:0.33,58007,"Alpha-ketoglutarate-dependent dioxygenase FTO OS=Mus musculus OX=10090 GN=Fto PE=1 SV=1"
492,TRUE,"Q9ERS2|NDUAD_MOUSE",18.21,52.78,8,8,"Oxidation (M)",709729.6,1146453.5,1450694.6,2103201.0,2162596.5,1988294.1,1703168.4,947118.6,1361264.5,2321123.0,2355311.8,1931393.1,0.42:0.68:0.86:1.25:1.29:1.18:1.01:0.56:0.81:1.38:1.40:1.15,1102292.6,2084697.2,1337183.8,2202609.5,0.66:1.24:0.80:1.31,16860,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Mus musculus OX=10090 GN=Ndufa13 PE=1 SV=3"
2647,TRUE,"Q6ZQL4|WDR43_MOUSE",3.18,0.89,1,1,"",5376.628,5676.138,35707.434,4026.9128,5520.8403,0.0,27991.346,12367.313,13929.81,4183.438,3449.501,28797.053,0.44:0.46:2.91:0.33:0.45:0.00:2.28:1.01:1.14:0.34:0.28:2.35,15586.733,4773.8765,18096.156,12143.33,1.23:0.38:1.43:0.96,75381,"WD repeat-containing protein 43 OS=Mus musculus OX=10090 GN=Wdr43 PE=1 SV=2"
138,FALSE,"Q9DBN5|LONP2_MOUSE",3.93,0.94,1,1,"",40696.28,36908.305,41312.29,26556.32,45064.344,33581.098,63472.023,33780.63,31006.605,26346.863,44403.016,8916.371,1.13:1.03:1.15:0.74:1.25:0.93:1.76:0.94:0.86:0.73:1.23:0.25,39638.957,35067.254,42753.086,26555.418,1.10:0.97:1.19:0.74,94526,"Lon protease homolog 2, peroxisomal OS=Mus musculus OX=10090 GN=Lonp2 PE=1 SV=1"
18,FALSE,"Q76I79|SSH1_MOUSE",14.19,0.67,1,1,"",10423.497,14550.203,39379.293,15811.712,4217.6465,10348.388,3045.737,4134.475,8180.214,3614.406,0.0,1306.9696,1.09:1.52:4.11:1.65:0.44:1.08:0.32:0.43:0.85:0.38:0.00:0.14,21450.998,10125.915,5120.142,2460.6877,2.19:1.03:0.52:0.25,115297,"Protein phosphatase Slingshot homolog 1 OS=Mus musculus OX=10090 GN=Ssh1 PE=1 SV=1"
957,TRUE,"Q3THE2|ML12B_MOUSE",4.43,12.21,6,2,"",52178.496,51622.348,54969.527,70531.664,61294.65,94172.09,89421.3,69559.03,49132.55,53905.848,97617.95,70537.766,0.77:0.76:0.81:1.04:0.90:1.39:1.32:1.02:0.72:0.79:1.44:1.04,52923.457,75332.8,69370.95,74020.52,0.78:1.11:1.02:1.09,19779,"Myosin regulatory light chain 12B OS=Mus musculus OX=10090 GN=Myl12b PE=1 SV=2"
501,TRUE,"P29341|PABP1_MOUSE",0.06,20.60,12,12,"Carbamidomethylation",163709.28,300195.16,382077.28,95277.71,956380.75,397373.44,322383.97,248791.86,265687.5,140301.67,1414176.9,75666.52,0.41:0.76:0.96:0.24:2.41:1.00:0.81:0.63:0.67:0.35:3.56:0.19,281993.9,483010.62,278954.44,543381.7,0.71:1.22:0.70:1.37,70671,"Polyadenylate-binding protein 1 OS=Mus musculus OX=10090 GN=Pabpc1 PE=1 SV=2"
2555,TRUE,"Q8BYK6|YTHD3_MOUSE",2.33,3.25,2,2,"Acetylation (Protein N-term)",40584.883,38401.08,31023.264,34168.344,64339.152,44096.242,39106.1,51399.85,42420.71,38976.9,50578.234,19078.59,0.99:0.93:0.75:0.83:1.56:1.07:0.95:1.25:1.03:0.95:1.23:0.46,36669.742,51865.15,44308.89,36211.242,0.87:1.23:1.05:0.86,63961,"YTH domain-containing family protein 3 OS=Mus musculus OX=10090 GN=Ythdf3 PE=1 SV=2"
2697,TRUE,"O70274|TP4A2_MOUSE",0.74,5.39,1,1,"",23575.93,5558.032,25142.064,9723.992,21816.861,27508.803,11608.7705,32666.502,7836.802,5365.3745,12505.642,18671.975,1.40:0.33:1.49:0.58:1.30:1.63:0.69:1.94:0.47:0.32:0.74:1.11,18092.008,19683.219,17370.691,12180.997,1.07:1.17:1.03:0.72,19127,"Protein tyrosine phosphatase type IVA 2 OS=Mus musculus OX=10090 GN=Ptp4a2 PE=1 SV=1"
1445,FALSE,"Q80ZU7|BPIB3_MOUSE",5.75,1.27,1,1,"",0.0,59096.68,42494.516,1011206.94,688274.06,40775.74,0.0,0.0,691691.56,21338.732,0.0,11276.716,0.00:0.28:0.20:4.73:3.22:0.19:0.00:0.00:3.23:0.10:0.00:0.05,50795.598,580085.56,691691.56,16307.725,0.15:1.73:2.07:0.05,49885,"BPI fold-containing family B member 3 OS=Mus musculus OX=10090 GN=Bpifb3 PE=2 SV=2"
1249,TRUE,"P45878|FKBP2_MOUSE",4.14,36.43,3,3,"",232350.7,255570.03,259173.66,283120.4,183963.3,246668.4,259162.7,273003.06,260512.89,463732.34,357436.97,209563.16,0.85:0.93:0.95:1.03:0.67:0.90:0.95:1.00:0.95:1.69:1.31:0.77,249031.47,237917.38,264226.22,393823.06,0.87:0.83:0.92:1.38,15344,"Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Mus musculus OX=10090 GN=Fkbp2 PE=1 SV=1"
1340,TRUE,"Q7TPV2|DZIP3_MOUSE",2.77,0.50,3,1,"",9707.281,11389.683,4223.047,2486.159,13801.614,13884.934,14938.17,16702.852,11190.154,6611.2812,8986.994,7758.752,0.96:1.12:0.42:0.25:1.36:1.37:1.47:1.65:1.10:0.65:0.89:0.77,8440.004,10057.569,14277.059,7785.676,0.83:0.99:1.41:0.77,138021,"E3 ubiquitin-protein ligase DZIP3 OS=Mus musculus OX=10090 GN=Dzip3 PE=1 SV=2"
2880,TRUE,"Q06770|CBG_MOUSE",1.55,2.77,1,1,"",10350.379,14915.6875,11781.016,0.0,12126.298,15942.147,10915.823,16288.249,4372.3506,11030.334,9116.324,0.0,1.06:1.53:1.21:0.00:1.25:1.64:1.12:1.67:0.45:1.13:0.94:0.00,12349.027,14034.223,10525.475,10073.329,1.05:1.19:0.90:0.86,44769,"Corticosteroid-binding globulin OS=Mus musculus OX=10090 GN=Serpina6 PE=1 SV=1"
454,TRUE,"Q9D7J9|ECHD3_MOUSE",17.37,38.00,11,11,"Carbamidomethylation; Oxidation (M)",767886.3,733080.9,1147505.0,403542.44,592040.5,255774.92,437883.25,442188.97,239367.69,380457.44,251371.77,165555.56,1.58:1.51:2.37:0.83:1.22:0.53:0.90:0.91:0.49:0.78:0.52:0.34,882824.06,417119.28,373146.62,265794.9,1.82:0.86:0.77:0.55,32402,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial OS=Mus musculus OX=10090 GN=Echdc3 PE=1 SV=1"
1738,TRUE,"A1L317|K1C24_MOUSE",1.16,1.17,2,1,"",21873.266,19952.158,97922.79,17960.36,21130.896,29859.434,33848.05,22949.588,0.0,42270.934,19832.123,12598.274,0.77:0.70:3.45:0.63:0.75:1.05:1.19:0.81:0.00:1.49:0.70:0.44,46582.74,22983.562,28398.82,24900.443,1.52:0.75:0.92:0.81,54041,"Keratin, type I cytoskeletal 24 OS=Mus musculus OX=10090 GN=Krt24 PE=2 SV=2"
3247,TRUE,"P34884|MIF_MOUSE",8.07,7.83,1,1,"Carbamidomethylation",199851.81,90922.88,77478.375,85784.164,157062.69,111859.414,106992.84,77726.11,85431.44,252695.48,117811.875,241666.03,1.49:0.68:0.58:0.64:1.17:0.84:0.80:0.58:0.64:1.89:0.88:1.81,122751.02,118235.42,90050.13,204057.8,0.92:0.88:0.67:1.53,12504,"Macrophage migration inhibitory factor OS=Mus musculus OX=10090 GN=Mif PE=1 SV=2"
1256,TRUE,"P11152|LIPL_MOUSE",3.25,11.60,4,4,"Carbamidomethylation",167123.17,355544.28,227052.19,157925.97,366508.94,192036.56,162353.53,267433.06,168732.64,114030.88,77338.875,277335.75,0.79:1.68:1.08:0.75:1.74:0.91:0.77:1.27:0.80:0.54:0.37:1.31,249906.56,238823.83,199506.4,156235.16,1.18:1.13:0.94:0.74,53109,"Lipoprotein lipase OS=Mus musculus OX=10090 GN=Lpl PE=1 SV=3"
2558,TRUE,"Q6P5F9|XPO1_MOUSE",3.82,2.05,1,1,"Carbamidomethylation",13124.034,40963.27,11373.252,33565.18,4992.0137,7299.292,43281.56,11721.632,46024.4,36349.73,30859.646,16758.271,0.53:1.66:0.46:1.36:0.20:0.30:1.75:0.47:1.86:1.47:1.25:0.68,21820.186,15285.495,33675.863,27989.217,0.88:0.62:1.36:1.13,123093,"Exportin-1 OS=Mus musculus OX=10090 GN=Xpo1 PE=1 SV=1"
1039,TRUE,"Q9R062|GLYG_MOUSE",12.31,13.21,4,4,"",106468.39,164976.73,154990.42,250665.64,267804.53,388647.22,321801.47,393303.72,468690.8,405715.56,107113.58,263035.34,0.39:0.60:0.56:0.91:0.98:1.42:1.17:1.43:1.71:1.48:0.39:0.96,152261.73,336456.03,394598.66,294072.8,0.52:1.14:1.34:1.00,37402,"Glycogenin-1 OS=Mus musculus OX=10090 GN=Gyg1 PE=1 SV=3"
568,TRUE,"P0CG49|UBB_MOUSE",19.15,2.30,7,1,"",53030.586,55051.836,51545.93,79380.3,122359.59,133522.03,87359.83,66948.484,62820.336,121144.84,133096.6,75527.81,0.61:0.63:0.59:0.91:1.41:1.54:1.01:0.77:0.72:1.40:1.53:0.87,53209.453,111753.97,72376.22,109923.086,0.61:1.29:0.83:1.27,34369,"Polyubiquitin-B OS=Mus musculus OX=10090 GN=Ubb PE=2 SV=1"
503,TRUE,"P49817|CAV1_MOUSE",25.38,55.06,12,12,"Acetylation (Protein N-term); Carbamidomethylation",6751818.5,3206493.0,5515812.0,4374699.0,7022958.0,4433906.0,8538278.0,5967690.5,3847297.0,1732068.9,1539230.9,918195.25,1.50:0.71:1.23:0.97:1.57:0.99:1.90:1.33:0.86:0.39:0.34:0.20,5158041.0,5277187.5,6117755.0,1396498.4,1.15:1.18:1.36:0.31,20539,"Caveolin-1 OS=Mus musculus OX=10090 GN=Cav1 PE=1 SV=1"
2025,TRUE,"Q9CQV1|TIM16_MOUSE",2.16,6.40,1,1,"",68638.61,101710.52,86669.45,2224.2878,45182.7,78005.266,86858.125,3842.5212,52439.63,71765.28,30870.438,3640.9673,1.30:1.93:1.65:0.04:0.86:1.48:1.65:0.07:1.00:1.36:0.59:0.07,85672.86,41804.086,47713.426,35425.562,1.63:0.79:0.91:0.67,13785,"Mitochondrial import inner membrane translocase subunit TIM16 OS=Mus musculus OX=10090 GN=Pam16 PE=1 SV=1"
631,FALSE,"O35711|LIPB2_MOUSE",9.05,0.68,1,1,"",23467.506,34394.414,21829.842,24675.797,34905.277,17477.13,24579.842,21723.94,25374.201,13566.831,21695.04,6221.8706,1.04:1.53:0.97:1.10:1.55:0.78:1.09:0.97:1.13:0.60:0.96:0.28,26563.92,25686.068,23892.66,13827.914,1.18:1.14:1.06:0.61,98753,"Liprin-beta-2 OS=Mus musculus OX=10090 GN=Ppfibp2 PE=1 SV=3"
1346,TRUE,"Q63844|MK03_MOUSE",16.64,10.79,4,3,"Carbamidomethylation",67919.31,54443.453,65385.664,47633.957,92817.766,60230.492,95795.42,50018.09,55147.945,36345.285,27431.355,13773.115,1.22:0.98:1.18:0.86:1.67:1.08:1.72:0.90:0.99:0.65:0.49:0.25,62582.812,66894.07,66987.16,25849.918,1.13:1.20:1.21:0.47,43066,"Mitogen-activated protein kinase 3 OS=Mus musculus OX=10090 GN=Mapk3 PE=1 SV=5"
1009,TRUE,"Q61739|ITA6_MOUSE",2.01,5.41,5,5,"Carbamidomethylation",82425.914,30154.617,191544.73,99984.7,57619.754,113636.74,67932.0,115812.99,51808.65,41523.266,92862.2,24876.625,1.02:0.37:2.37:1.24:0.71:1.41:0.84:1.43:0.64:0.51:1.15:0.31,103239.89,116407.49,80237.3,66314.08,1.13:1.27:0.88:0.72,122159,"Integrin alpha-6 OS=Mus musculus OX=10090 GN=Itga6 PE=1 SV=3"
3226,TRUE,"Q9CQC6|5MP2_MOUSE",10.27,1.91,1,1,"",13410.159,29817.701,10455.737,10939.732,0.0,16592.178,4096.137,7979.798,12166.58,2792.381,7355.696,6175.676,1.32:2.94:1.03:1.08:0.00:1.63:0.40:0.79:1.20:0.28:0.72:0.61,17894.533,13765.955,8080.8384,5441.251,1.58:1.22:0.72:0.48,48043,"eIF5-mimic protein 2 OS=Mus musculus OX=10090 GN=Bzw1 PE=1 SV=1"
1093,TRUE,"P53657|KPYR_MOUSE",11.28,6.97,5,3,"",85151.8,89961.02,136118.4,149197.69,107961.55,172481.14,173476.2,95001.414,140626.14,195618.0,218240.72,162766.89,0.59:0.63:0.95:1.04:0.75:1.20:1.21:0.66:0.98:1.36:1.52:1.13,103743.75,143213.45,137111.5,192208.53,0.72:0.99:0.95:1.33,62309,"Pyruvate kinase PKLR OS=Mus musculus OX=10090 GN=Pklr PE=1 SV=1"
3230,TRUE,"Q9CR86|CHSP1_MOUSE",8.00,7.43,1,1,"",25922.287,29642.498,35025.598,47779.918,44499.496,54864.96,35544.344,37046.465,27055.264,24946.469,55795.77,29899.355,0.69:0.79:0.94:1.28:1.19:1.47:0.95:0.99:0.72:0.67:1.49:0.80,30196.795,49048.125,33215.36,36880.53,0.81:1.31:0.89:0.99,16062,"Calcium-regulated heat stable protein 1 OS=Mus musculus OX=10090 GN=Carhsp1 PE=1 SV=1"
1709,FALSE,"P61953|GBG11_MOUSE",10.64,8.22,1,1,"",140093.69,223652.39,219473.27,136061.81,0.0,56407.34,7508.7085,187883.17,217307.55,0.0,6418.5264,7049.8867,1.40:2.23:2.19:1.36:0.00:0.56:0.07:1.88:2.17:0.00:0.06:0.07,194406.45,96234.58,137566.47,6734.2065,1.79:0.89:1.27:0.06,8481,"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11 OS=Mus musculus OX=10090 GN=Gng11 PE=1 SV=1"
3183,TRUE,"Q9Z2V5|HDAC6_MOUSE",2.37,1.22,1,1,"",75231.414,28962.967,21283.418,60800.11,3420.7698,26758.969,25022.477,115524.89,24815.082,2197.8884,30300.316,28955.066,2.04:0.78:0.58:1.65:0.09:0.72:0.68:3.13:0.67:0.06:0.82:0.78,41825.934,30326.615,55120.816,20484.424,1.13:0.82:1.49:0.55,125787,"Protein deacetylase HDAC6 OS=Mus musculus OX=10090 GN=Hdac6 PE=1 SV=3"
3301,TRUE,"Q80YD1|SUV3_MOUSE",10.76,0.77,1,1,"",26094.607,0.0,9315.634,24522.457,32854.34,0.0,20288.275,68918.195,49395.383,51707.723,70534.83,140291.86,0.63:0.00:0.23:0.60:0.80:0.00:0.49:1.67:1.20:1.26:1.71:3.41,17705.121,28688.398,46200.617,87511.47,0.39:0.64:1.03:1.94,87005,"ATP-dependent RNA helicase SUPV3L1, mitochondrial OS=Mus musculus OX=10090 GN=Supv3l1 PE=1 SV=1"
2655,TRUE,"Q5K6N0|TM232_MOUSE",17.03,0.89,1,1,"",5258.4805,3268.3064,11883.879,0.0,0.0,8257.4,0.0,6664.7085,4611.4116,0.0,0.0,0.0,1.58:0.98:3.57:0.00:0.00:2.48:0.00:2.00:1.39:0.00:0.00:0.00,6803.555,8257.4,5638.06,0.0,1.31:1.60:1.09:0.00,78275,"Transmembrane protein 232 OS=Mus musculus OX=10090 GN=Tmem232 PE=2 SV=2"
2003,FALSE,"Q9DC53|CPNE8_MOUSE",1.60,1.56,1,1,"",39156.836,15425.978,47338.273,78014.56,17366.408,26761.975,42963.67,46967.2,52520.4,25538.645,38202.277,30727.654,1.02:0.40:1.23:2.03:0.45:0.70:1.12:1.22:1.37:0.66:0.99:0.80,33973.695,40714.316,47483.758,31489.525,0.88:1.06:1.24:0.82,64667,"Copine-8 OS=Mus musculus OX=10090 GN=Cpne8 PE=2 SV=3"
187,FALSE,"Q8BI55|DYRK4_MOUSE",0.29,1.11,1,1,"",1243.3057,26770.555,76532.85,11157.886,11418.752,18730.332,11768.097,43360.76,21429.938,11746.361,39028.613,0.0,0.05:1.18:3.36:0.49:0.50:0.82:0.52:1.90:0.94:0.52:1.71:0.00,34848.902,13768.99,25519.598,25387.488,1.40:0.55:1.03:1.02,72561,"Dual specificity tyrosine-phosphorylation-regulated kinase 4 OS=Mus musculus OX=10090 GN=Dyrk4 PE=2 SV=1"
514,TRUE,"P12970|RL7A_MOUSE",0.35,41.73,13,12,"Carbamidomethylation",467815.62,319342.8,568308.2,288317.78,425962.03,565928.5,398595.28,493797.66,297562.0,529874.0,433213.7,209653.1,1.12:0.77:1.36:0.69:1.02:1.36:0.96:1.19:0.71:1.27:1.04:0.50,451822.22,426736.1,396651.66,390913.6,1.08:1.02:0.95:0.94,29977,"Large ribosomal subunit protein eL8 OS=Mus musculus OX=10090 GN=Rpl7a PE=1 SV=2"
2003,FALSE,"P59108|CPNE2_MOUSE",1.60,1.64,1,1,"",39156.836,15425.978,47338.273,78014.56,17366.408,26761.975,42963.67,46967.2,52520.4,25538.645,38202.277,30727.654,1.02:0.40:1.23:2.03:0.45:0.70:1.12:1.22:1.37:0.66:0.99:0.80,33973.695,40714.316,47483.758,31489.525,0.88:1.06:1.24:0.82,61036,"Copine-2 OS=Mus musculus OX=10090 GN=Cpne2 PE=1 SV=1"
414,TRUE,"P13020|GELS_MOUSE",27.02,14.62,14,14,"Carbamidomethylation",207328.56,416420.25,222880.69,349321.38,1284348.2,1319188.9,6144495.5,2726736.8,2331571.8,568233.4,620693.06,347807.0,0.15:0.30:0.16:0.25:0.93:0.96:4.46:1.98:1.69:0.41:0.45:0.25,282209.84,984286.2,3734268.0,512244.47,0.20:0.71:2.71:0.37,85942,"Gelsolin OS=Mus musculus OX=10090 GN=Gsn PE=1 SV=3"
187,TRUE,"Q8CGC7|SYEP_MOUSE",8.59,15.67,24,20,"Carbamidomethylation; Oxidation (M)",150434.86,72923.945,164108.0,225578.86,221036.19,75065.54,311331.88,332802.3,200941.14,612950.75,404078.56,160908.83,0.62:0.30:0.67:0.92:0.90:0.31:1.27:1.36:0.82:2.51:1.65:0.66,129155.59,173893.53,281691.78,392646.06,0.53:0.71:1.15:1.61,170079,"Bifunctional glutamate/proline--tRNA ligase OS=Mus musculus OX=10090 GN=Eprs1 PE=1 SV=4"
573,TRUE,"Q99JR1|SFXN1_MOUSE",0.32,27.33,10,8,"Oxidation (M)",337250.94,456701.25,823070.0,326464.47,215774.62,1073395.0,362950.72,353034.6,393335.3,942248.1,261022.97,241578.45,0.70:0.95:1.71:0.68:0.45:2.23:0.75:0.73:0.82:1.95:0.54:0.50,539007.4,538544.7,369773.53,481616.53,1.12:1.12:0.77:1.00,35649,"Sideroflexin-1 OS=Mus musculus OX=10090 GN=Sfxn1 PE=1 SV=3"
2892,TRUE,"O55229|CHKB_MOUSE",2.15,3.55,1,1,"",155826.33,58277.777,136051.58,128082.34,587.38184,112453.305,35643.527,26790.54,40254.688,49532.88,103540.88,53480.94,2.08:0.78:1.81:1.71:0.02:1.50:0.47:0.36:0.54:0.66:1.38:0.71,116718.56,80374.34,34229.586,68851.57,1.56:1.07:0.46:0.92,45126,"Choline/ethanolamine kinase OS=Mus musculus OX=10090 GN=Chkb PE=1 SV=3"
639,TRUE,"Q61578|ADRO_MOUSE",4.21,18.42,7,7,"",316085.16,314883.9,276713.53,150663.78,250625.8,446448.4,114947.93,262580.84,203010.58,259475.75,82538.31,202959.9,1.32:1.31:1.15:0.63:1.04:1.86:0.48:1.09:0.85:1.08:0.34:0.85,302560.84,282579.34,193513.12,181657.98,1.26:1.18:0.81:0.76,54202,"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Mus musculus OX=10090 GN=Fdxr PE=1 SV=1"
66,FALSE,"Q5I043|UBP28_MOUSE",2.81,0.57,1,1,"",541598.9,607138.75,209321.66,480551.0,145756.6,390185.47,281757.06,267586.1,544171.8,223502.72,301529.03,161711.17,1.56:1.75:0.60:1.39:0.42:1.13:0.81:0.77:1.57:0.65:0.87:0.47,452686.44,338831.0,364505.0,228914.31,1.31:0.98:1.05:0.66,119318,"Ubiquitin carboxyl-terminal hydrolase 28 OS=Mus musculus OX=10090 GN=Usp28 PE=1 SV=1"
462,TRUE,"P16627|HS71L_MOUSE",3.66,3.59,14,2,"",60107.477,8814.047,49583.977,60963.766,59371.07,83759.42,80852.984,70991.766,34648.688,39610.68,70214.17,37302.812,1.10:0.16:0.91:1.11:1.09:1.53:1.48:1.30:0.63:0.72:1.28:0.68,51744.8,68031.42,62164.477,49042.555,0.90:1.18:1.08:0.85,70637,"Heat shock 70 kDa protein 1-like OS=Mus musculus OX=10090 GN=Hspa1l PE=1 SV=4"
1744,FALSE,"Q7TME2|SPAG5_MOUSE",12.81,0.52,1,1,"",16894.572,18720.795,19640.227,14093.383,18518.637,21417.723,8264.687,0.0,0.0,12514.172,16584.482,0.0,1.38:1.53:1.61:1.15:1.52:1.75:0.68:0.00:0.00:1.02:1.36:0.00,18418.531,18009.914,8264.687,14549.327,1.24:1.22:0.56:0.98,129993,"Sperm-associated antigen 5 OS=Mus musculus OX=10090 GN=Spag5 PE=1 SV=1"
2969,TRUE,"Q9D114|MESH1_MOUSE",8.62,9.50,1,1,"Acetylation (Protein N-term)",59995.855,30082.963,64250.902,67655.97,140757.06,93065.87,201117.17,86440.914,42113.395,47917.965,41090.13,30002.938,0.80:0.40:0.85:0.90:1.87:1.23:2.67:1.15:0.56:0.64:0.55:0.40,51443.242,100492.97,109890.49,39670.344,0.68:1.33:1.46:0.53,20262,"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1 OS=Mus musculus OX=10090 GN=Hddc3 PE=1 SV=1"
